age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y,Age group
32,services,single,secondary,0,"$1,940.00",1,0,Null,2,-1,0,Null,0,30-50
30,services,married,secondary,0,-$108.00,1,0,Null,1,-1,0,Null,0,30-50
43,admin.,divorced,secondary,0,$242.00,1,0,Null,1,-1,0,Null,0,30-50
29,blue-collar,single,secondary,0,"$1,012.00",1,0,Null,1,-1,0,Null,0,Under 30
27,admin.,married,secondary,0,-$393.00,1,1,Null,2,-1,0,Null,0,Under 30
27,services,single,secondary,0,$430.00,1,0,Null,2,-1,0,Null,0,Under 30
33,blue-collar,married,secondary,0,-$825.00,1,0,Null,2,-1,0,Null,0,30-50
29,blue-collar,married,unknown,0,$135.00,1,0,Null,6,-1,0,Null,0,Under 30
28,blue-collar,single,secondary,0,$369.00,1,0,Null,3,-1,0,Null,0,Under 30
32,management,married,tertiary,0,"$1,522.00",1,0,Null,3,-1,0,Null,0,30-50
30,services,married,tertiary,0,$523.00,1,0,Null,2,-1,0,Null,0,30-50
39,services,married,secondary,0,$104.00,1,0,Null,6,-1,0,Null,0,30-50
35,management,married,tertiary,0,$341.00,1,0,Null,2,-1,0,Null,0,30-50
49,blue-collar,married,primary,0,"$3,767.00",1,0,Null,13,-1,0,Null,0,30-50
32,management,married,tertiary,0,"$1,667.00",1,0,Null,3,-1,0,Null,0,30-50
35,blue-collar,married,secondary,0,$430.00,1,0,Null,50,-1,0,Null,0,30-50
37,blue-collar,married,unknown,0,$603.00,1,0,Null,2,-1,0,Null,0,30-50
45,blue-collar,married,primary,0,$0.00,0,0,Null,5,-1,0,Null,0,30-50
37,blue-collar,married,primary,0,$510.00,1,0,Null,6,-1,0,Null,0,30-50
40,admin.,married,secondary,0,$0.00,1,0,Null,2,-1,0,Null,0,30-50
33,technician,married,tertiary,0,"$17,455.00",1,1,Null,4,-1,0,Null,0,30-50
36,admin.,married,secondary,0,$176.00,1,0,Null,1,-1,0,Null,0,30-50
42,blue-collar,married,secondary,0,$139.00,1,0,Null,1,-1,0,Null,0,30-50
30,management,single,tertiary,0,"$3,625.00",1,0,Null,2,-1,0,Null,0,30-50
32,management,married,tertiary,0,"$1,651.00",1,0,Null,2,-1,0,Null,0,30-50
26,services,divorced,secondary,0,$74.00,1,0,Null,6,-1,0,Null,0,Under 30
45,blue-collar,divorced,primary,0,-$311.00,1,0,Null,1,-1,0,Null,1,30-50
35,admin.,single,secondary,0,-$413.00,1,0,Null,1,-1,0,Null,0,30-50
39,entrepreneur,divorced,secondary,0,"$1,202.00",1,0,Null,2,-1,0,Null,0,30-50
33,management,married,tertiary,0,$321.00,1,0,Null,5,-1,0,Null,0,30-50
32,technician,married,secondary,0,$221.00,1,0,Null,4,-1,0,Null,0,30-50
27,admin.,single,tertiary,0,"$1,996.00",1,0,Null,1,-1,0,Null,0,Under 30
39,technician,divorced,secondary,0,"$1,222.00",1,0,Null,4,-1,0,Null,0,30-50
43,entrepreneur,married,secondary,1,$150.00,1,1,Null,2,-1,0,Null,0,30-50
31,admin.,single,tertiary,0,$701.00,1,0,Null,2,-1,0,Null,0,30-50
50,admin.,married,secondary,0,$0.00,1,1,Null,1,-1,0,Null,0,30-50
53,admin.,married,secondary,0,-$375.00,1,0,Null,1,-1,0,Null,0,Above 50
31,services,single,secondary,0,"$6,374.00",1,0,Null,2,-1,0,Null,0,30-50
36,services,married,secondary,0,$387.00,1,0,Null,1,-1,0,Null,0,30-50
45,admin.,married,secondary,0,$149.00,1,0,Null,3,-1,0,Null,1,30-50
38,blue-collar,married,primary,0,$630.00,1,0,Null,3,-1,0,Null,0,30-50
31,entrepreneur,single,tertiary,0,$150.00,1,0,Null,2,-1,0,Null,0,30-50
31,blue-collar,single,secondary,0,"$1,358.00",1,1,Null,2,-1,0,Null,0,30-50
36,admin.,married,secondary,0,$614.00,1,0,Null,5,-1,0,Null,0,30-50
40,services,married,secondary,0,-$212.00,1,1,Null,1,-1,0,Null,0,30-50
30,technician,married,secondary,0,$590.00,1,0,Null,3,-1,0,Null,0,30-50
35,management,married,tertiary,0,$8.00,1,0,Null,4,-1,0,Null,0,30-50
42,admin.,divorced,secondary,0,$687.00,1,1,Null,1,-1,0,Null,0,30-50
45,blue-collar,married,secondary,0,$61.00,1,1,Null,1,-1,0,Null,0,30-50
41,technician,married,tertiary,0,-$210.00,1,1,Null,1,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,"$1,541.00",1,0,Null,2,-1,0,Null,0,30-50
32,blue-collar,single,secondary,0,"$1,342.00",1,0,Null,2,-1,0,Null,0,30-50
32,self-employed,single,secondary,0,$4.00,1,0,Null,2,-1,0,Null,0,30-50
30,management,single,tertiary,0,$501.00,1,0,Null,3,-1,0,Null,0,30-50
34,blue-collar,single,secondary,0,$128.00,1,0,Null,4,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,"$1,464.00",1,0,Null,3,-1,0,Null,1,30-50
30,management,single,tertiary,0,$6.00,1,0,Null,2,-1,0,Null,0,30-50
34,blue-collar,single,secondary,1,-$369.00,1,0,Null,2,-1,0,Null,0,30-50
38,blue-collar,single,primary,0,"$1,375.00",1,0,Null,3,-1,0,Null,0,30-50
36,technician,divorced,tertiary,0,$0.00,0,0,Null,2,-1,0,Null,0,30-50
34,technician,married,unknown,0,"$4,053.00",1,0,Null,2,-1,0,Null,0,30-50
24,blue-collar,single,secondary,0,-$286.00,1,0,Null,2,-1,0,Null,0,Under 30
30,self-employed,single,tertiary,0,$253.00,1,0,Null,4,-1,0,Null,0,30-50
34,blue-collar,married,primary,0,$157.00,1,0,Null,17,-1,0,Null,0,30-50
39,services,married,primary,0,"$1,951.00",1,0,Null,2,-1,0,Null,0,30-50
36,blue-collar,single,primary,0,"$4,519.00",1,0,Null,2,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,"$1,134.00",1,0,Null,2,-1,0,Null,0,30-50
31,technician,single,tertiary,0,$426.00,1,0,Null,7,-1,0,Null,0,30-50
43,admin.,single,secondary,0,-$495.00,1,1,Null,1,-1,0,Null,0,30-50
34,admin.,married,secondary,0,"$1,049.00",1,0,Null,14,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,$463.00,1,0,Null,4,-1,0,Null,0,30-50
33,blue-collar,divorced,secondary,0,"$3,546.00",1,0,Null,2,-1,0,Null,1,30-50
53,self-employed,married,secondary,0,$1.00,1,1,Null,1,-1,0,Null,0,Above 50
54,blue-collar,married,primary,0,-$239.00,1,0,Null,1,-1,0,Null,0,Above 50
31,entrepreneur,single,tertiary,0,"$1,340.00",1,0,Null,2,-1,0,Null,0,30-50
46,technician,divorced,secondary,0,$772.00,1,0,Null,1,-1,0,Null,0,30-50
54,blue-collar,married,secondary,0,-$630.00,0,0,Null,1,-1,0,Null,0,Above 50
37,technician,married,secondary,0,$507.00,1,1,Null,1,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,$736.00,1,0,Null,3,-1,0,Null,0,30-50
40,blue-collar,married,secondary,0,$395.00,1,1,Null,1,-1,0,Null,0,30-50
60,services,married,secondary,0,-$46.00,0,0,Null,2,-1,0,Null,0,Above 50
33,management,single,tertiary,0,"$2,599.00",1,0,Null,3,-1,0,Null,0,30-50
35,blue-collar,married,secondary,0,-$461.00,0,0,Null,1,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,$0.00,0,0,Null,3,-1,0,Null,0,30-50
39,technician,married,secondary,0,"$3,643.00",1,0,Null,3,-1,0,Null,0,30-50
58,retired,married,primary,0,$0.00,1,0,Null,6,-1,0,Null,0,Above 50
43,blue-collar,married,secondary,0,-$141.00,1,1,Null,1,-1,0,Null,0,30-50
38,blue-collar,married,secondary,0,$526.00,1,1,Null,2,-1,0,Null,0,30-50
49,blue-collar,married,primary,0,$23.00,1,0,Null,1,-1,0,Null,0,30-50
35,management,married,secondary,0,$839.00,1,0,Null,3,-1,0,Null,0,30-50
53,blue-collar,married,primary,0,"-$1,455.00",1,0,Null,2,-1,0,Null,0,Above 50
40,services,single,secondary,1,-$306.00,1,0,Null,1,-1,0,Null,0,30-50
36,blue-collar,married,primary,0,$655.00,1,0,Null,4,-1,0,Null,0,30-50
42,admin.,single,tertiary,0,"$3,465.00",1,0,Null,9,-1,0,Null,0,30-50
36,management,single,tertiary,0,$876.00,1,0,Null,2,-1,0,Null,0,30-50
35,blue-collar,married,secondary,0,$154.00,1,0,Null,4,-1,0,Null,0,30-50
33,management,married,secondary,0,$67.00,1,1,Null,4,-1,0,Null,0,30-50
37,management,married,tertiary,0,"$5,205.00",1,0,Null,2,-1,0,Null,0,30-50
44,management,divorced,tertiary,0,"$5,773.00",0,0,Null,6,-1,0,Null,1,30-50
35,technician,married,secondary,0,$0.00,1,1,Null,2,-1,0,Null,0,30-50
36,services,married,secondary,0,"$1,694.00",1,1,Null,6,-1,0,Null,0,30-50
31,self-employed,married,primary,0,"$1,074.00",1,0,Null,2,-1,0,Null,0,30-50
40,blue-collar,married,primary,0,$278.00,1,0,Null,3,-1,0,Null,1,30-50
38,blue-collar,married,secondary,0,"$1,102.00",1,0,Null,3,-1,0,Null,0,30-50
46,blue-collar,married,secondary,0,$0.00,1,0,Null,3,-1,0,Null,0,30-50
29,management,single,tertiary,0,$0.00,1,0,Null,2,-1,0,Null,0,Under 30
33,blue-collar,married,secondary,0,-$346.00,1,1,Null,3,-1,0,Null,0,30-50
32,technician,married,tertiary,0,$415.00,0,0,Null,2,-1,0,Null,0,30-50
48,management,divorced,tertiary,0,$851.00,0,1,Null,3,-1,0,Null,0,30-50
32,technician,married,secondary,0,"$1,247.00",1,0,Null,3,-1,0,Null,0,30-50
35,admin.,single,secondary,0,$91.00,1,0,Null,4,-1,0,Null,0,30-50
32,admin.,married,tertiary,0,$882.00,0,0,Null,3,-1,0,Null,0,30-50
42,blue-collar,married,secondary,0,$165.00,1,0,Null,2,-1,0,Null,0,30-50
32,management,married,tertiary,0,"$1,501.00",1,0,Null,6,-1,0,Null,0,30-50
35,technician,single,tertiary,0,"$1,529.00",0,0,Null,4,-1,0,Null,0,30-50
39,blue-collar,married,secondary,0,$293.00,1,0,Null,3,-1,0,Null,0,30-50
30,technician,single,secondary,0,"$1,572.00",1,1,Null,3,-1,0,Null,0,30-50
30,student,single,tertiary,0,-$679.00,1,0,Null,3,-1,0,Null,0,30-50
32,admin.,married,secondary,0,$497.00,1,0,Null,3,-1,0,Null,0,30-50
28,blue-collar,single,secondary,0,-$303.00,1,0,Null,2,-1,0,Null,0,Under 30
30,blue-collar,married,primary,0,"$9,194.00",1,0,Null,2,-1,0,Null,0,30-50
44,blue-collar,single,primary,0,$97.00,1,0,Null,14,-1,0,Null,0,30-50
34,services,married,secondary,0,$70.00,1,1,Null,4,-1,0,Null,0,30-50
38,admin.,married,secondary,0,"$1,839.00",0,0,Null,2,-1,0,Null,0,30-50
27,admin.,single,secondary,0,"$1,492.00",1,0,Null,13,-1,0,Null,0,Under 30
31,management,single,tertiary,0,$357.00,1,0,Null,3,-1,0,Null,0,30-50
37,admin.,single,secondary,0,$192.00,1,0,Null,2,-1,0,Null,0,30-50
45,admin.,divorced,secondary,0,$875.00,1,1,Null,2,-1,0,Null,0,30-50
33,management,married,tertiary,0,$0.00,1,0,Null,5,-1,0,Null,0,30-50
39,admin.,married,secondary,0,-$288.00,0,0,Null,9,-1,0,Null,0,30-50
32,admin.,single,secondary,0,"$1,581.00",0,0,Null,3,-1,0,Null,0,30-50
31,blue-collar,married,secondary,0,"$2,910.00",1,0,Null,2,-1,0,Null,1,30-50
38,technician,single,secondary,0,$372.00,0,0,Null,3,-1,0,Null,0,30-50
32,self-employed,married,tertiary,0,$9.00,1,0,Null,2,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,"$1,780.00",1,0,Null,4,-1,0,Null,0,30-50
33,blue-collar,married,primary,0,"$2,665.00",1,0,Null,2,-1,0,Null,0,30-50
49,blue-collar,married,secondary,0,$188.00,1,0,Null,16,-1,0,Null,0,30-50
32,admin.,married,secondary,0,$506.00,1,0,Null,6,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,$38.00,1,0,Null,5,-1,0,Null,0,30-50
31,services,married,secondary,0,-$331.00,1,0,Null,5,-1,0,Null,0,30-50
39,self-employed,married,secondary,0,$31.00,1,0,Null,4,-1,0,Null,0,30-50
37,services,married,secondary,0,-$21.00,1,1,Null,2,-1,0,Null,0,30-50
33,entrepreneur,married,secondary,0,"$1,847.00",1,0,Null,6,-1,0,Null,0,30-50
35,blue-collar,married,primary,0,$208.00,1,0,Null,3,-1,0,Null,0,30-50
37,blue-collar,married,primary,0,$5.00,1,0,Null,2,-1,0,Null,0,30-50
31,blue-collar,married,primary,0,-$848.00,1,0,Null,3,-1,0,Null,0,30-50
35,management,married,tertiary,0,$317.00,1,0,Null,3,-1,0,Null,0,30-50
38,management,married,tertiary,0,"$5,779.00",1,0,Null,3,-1,0,Null,0,30-50
31,blue-collar,married,secondary,0,$489.00,1,0,Null,4,-1,0,Null,0,30-50
30,blue-collar,single,secondary,1,$4.00,1,0,Null,3,-1,0,Null,0,30-50
31,blue-collar,married,secondary,0,$631.00,1,0,Null,4,-1,0,Null,0,30-50
44,admin.,married,secondary,0,$0.00,1,0,Null,2,-1,0,Null,0,30-50
51,admin.,married,secondary,0,$3.00,0,1,Null,2,-1,0,Null,0,Above 50
31,blue-collar,single,tertiary,0,"$2,197.00",1,0,Null,3,-1,0,Null,0,30-50
35,management,divorced,tertiary,0,$178.00,1,0,Null,2,-1,0,Null,0,30-50
34,blue-collar,married,primary,0,$358.00,1,0,Null,4,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,"$3,144.00",1,0,Null,2,-1,0,Null,0,30-50
31,services,married,secondary,0,$309.00,1,0,Null,6,-1,0,Null,0,30-50
34,blue-collar,married,unknown,0,$391.00,1,1,Null,2,-1,0,Null,0,30-50
32,blue-collar,married,primary,0,"$1,903.00",1,0,Null,3,-1,0,Null,0,30-50
50,entrepreneur,married,tertiary,0,"$1,605.00",1,0,Null,2,-1,0,Null,0,30-50
36,blue-collar,married,secondary,0,$141.00,1,0,Null,3,-1,0,Null,0,30-50
58,retired,married,secondary,0,-$205.00,1,0,Null,2,-1,0,Null,0,Above 50
30,blue-collar,married,secondary,0,"$2,150.00",1,0,Null,4,-1,0,Null,0,30-50
36,blue-collar,married,primary,0,$111.00,1,0,Null,3,-1,0,Null,0,30-50
31,unemployed,married,secondary,0,$57.00,1,1,Null,5,-1,0,Null,0,30-50
37,technician,single,tertiary,0,$876.00,1,0,Null,4,-1,0,Null,0,30-50
33,blue-collar,married,secondary,1,$2.00,0,0,Null,4,-1,0,Null,0,30-50
31,blue-collar,married,unknown,0,-$357.00,1,0,Null,4,-1,0,Null,0,30-50
37,blue-collar,married,secondary,0,"$13,849.00",1,0,Null,5,-1,0,Null,0,30-50
37,entrepreneur,married,tertiary,0,$0.00,0,0,Null,3,-1,0,Null,0,30-50
40,technician,married,secondary,0,"$5,517.00",1,0,Null,13,-1,0,Null,0,30-50
58,blue-collar,married,unknown,0,"$5,505.00",1,0,Null,4,-1,0,Null,0,Above 50
46,blue-collar,married,secondary,0,"$4,707.00",1,0,Null,8,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,$523.00,1,0,Null,5,-1,0,Null,0,30-50
26,technician,single,secondary,1,-$516.00,1,0,Null,2,-1,0,Null,0,Under 30
49,self-employed,married,secondary,0,"$1,878.00",1,1,Null,11,-1,0,Null,0,30-50
30,admin.,single,tertiary,0,$253.00,1,0,Null,4,-1,0,Null,0,30-50
33,management,divorced,tertiary,0,$471.00,0,0,Null,4,-1,0,Null,0,30-50
44,blue-collar,married,primary,0,-$315.00,1,0,Null,3,-1,0,Null,0,30-50
34,management,married,secondary,0,$240.00,1,0,Null,3,-1,0,Null,0,30-50
31,admin.,married,secondary,0,"$1,098.00",1,0,Null,2,-1,0,Null,0,30-50
26,technician,single,secondary,0,-$211.00,1,0,Null,3,-1,0,Null,0,Under 30
31,management,single,tertiary,0,"$9,874.00",1,0,Null,5,-1,0,Null,0,30-50
29,services,single,secondary,0,"$1,008.00",1,0,Null,9,-1,0,Null,0,Under 30
36,admin.,married,secondary,0,$165.00,1,0,Null,4,-1,0,Null,0,30-50
52,blue-collar,married,secondary,0,"$3,622.00",1,1,Null,7,-1,0,Null,0,Above 50
31,blue-collar,married,unknown,0,$92.00,1,0,Null,17,-1,0,Null,0,30-50
53,admin.,married,secondary,0,"$7,598.00",1,0,Null,7,-1,0,Null,0,Above 50
35,blue-collar,married,secondary,0,$0.00,1,0,Null,4,-1,0,Null,0,30-50
46,admin.,married,secondary,0,-$143.00,1,0,Null,9,-1,0,Null,0,30-50
39,management,married,tertiary,0,$540.00,1,1,Null,2,-1,0,Null,0,30-50
31,blue-collar,married,secondary,0,"$1,495.00",1,1,Null,3,-1,0,Null,0,30-50
38,admin.,married,secondary,0,$0.00,1,0,Null,2,-1,0,Null,0,30-50
53,blue-collar,married,primary,0,"$3,316.00",1,0,Null,6,-1,0,Null,0,Above 50
27,admin.,married,secondary,0,$3.00,1,0,Null,5,-1,0,Null,0,Under 30
34,student,married,tertiary,0,$387.00,1,0,Null,3,-1,0,Null,0,30-50
40,services,married,primary,0,$33.00,0,0,Null,3,-1,0,Null,0,30-50
37,blue-collar,married,secondary,0,$152.00,1,0,Null,3,-1,0,Null,0,30-50
32,admin.,married,secondary,0,$41.00,1,1,Null,2,-1,0,Null,0,30-50
60,retired,divorced,secondary,0,"$1,718.00",1,0,Null,6,-1,0,Null,0,Above 50
49,technician,married,unknown,0,-$287.00,1,0,Null,1,-1,0,Null,0,30-50
30,management,single,tertiary,0,"$2,317.00",1,0,Null,5,-1,0,Null,0,30-50
41,management,divorced,secondary,0,$71.00,1,0,Null,3,-1,0,Null,0,30-50
38,technician,single,secondary,0,$283.00,1,0,Null,1,-1,0,Null,0,30-50
44,services,married,secondary,0,-$627.00,1,0,Null,2,-1,0,Null,0,30-50
56,blue-collar,divorced,primary,0,-$216.00,1,0,Null,1,-1,0,Null,0,Above 50
49,admin.,divorced,primary,0,-$347.00,1,0,Null,2,-1,0,Null,0,30-50
50,technician,married,tertiary,0,$199.00,1,1,Null,1,-1,0,Null,0,30-50
31,services,single,secondary,0,$31.00,1,1,Null,2,-1,0,Null,0,30-50
52,admin.,divorced,secondary,0,$0.00,1,0,Null,1,-1,0,Null,0,Above 50
58,retired,married,secondary,0,$674.00,1,0,Null,1,-1,0,Null,0,Above 50
37,technician,married,secondary,0,-$796.00,1,1,Null,1,-1,0,Null,0,30-50
43,blue-collar,married,secondary,0,$470.00,1,1,Null,1,-1,0,Null,0,30-50
47,services,married,secondary,0,"$4,063.00",1,1,Null,1,-1,0,Null,0,30-50
53,admin.,divorced,secondary,0,-$372.00,1,0,Null,1,-1,0,Null,0,Above 50
32,blue-collar,married,primary,0,"$1,156.00",1,0,Null,5,-1,0,Null,0,30-50
37,technician,married,secondary,1,-$886.00,1,0,Null,1,-1,0,Null,0,30-50
42,technician,married,secondary,0,-$245.00,0,1,Null,1,-1,0,Null,0,30-50
33,unemployed,single,tertiary,0,$157.00,1,0,Null,5,-1,0,Null,0,30-50
37,services,single,secondary,0,$510.00,1,0,Null,1,-1,0,Null,0,30-50
40,blue-collar,divorced,secondary,0,-$426.00,0,1,Null,1,-1,0,Null,0,30-50
34,blue-collar,married,secondary,0,-$436.00,1,0,Null,1,-1,0,Null,0,30-50
41,blue-collar,divorced,primary,0,$320.00,1,0,Null,1,-1,0,Null,0,30-50
59,retired,married,secondary,0,$0.00,0,1,Null,1,-1,0,Null,0,Above 50
30,technician,married,tertiary,0,$541.00,1,0,Null,2,-1,0,Null,1,30-50
32,technician,married,secondary,0,"$1,337.00",0,0,Null,6,-1,0,Null,0,30-50
42,technician,divorced,secondary,0,-$280.00,1,0,Null,1,-1,0,Null,0,30-50
36,services,married,secondary,0,$247.00,1,0,Null,1,-1,0,Null,0,30-50
44,technician,married,primary,0,"-$1,379.00",1,1,Null,1,-1,0,Null,0,30-50
49,blue-collar,married,primary,0,$383.00,1,1,Null,1,-1,0,Null,0,30-50
56,blue-collar,married,primary,0,-$85.00,1,1,Null,1,-1,0,Null,0,Above 50
43,entrepreneur,single,tertiary,0,$0.00,1,0,Null,3,-1,0,Null,0,30-50
50,services,married,secondary,0,$683.00,1,1,Null,3,-1,0,Null,0,30-50
58,retired,married,secondary,0,$295.00,1,1,Null,2,-1,0,Null,0,Above 50
43,services,married,secondary,0,$978.00,1,1,Null,2,-1,0,Null,0,30-50
33,admin.,married,secondary,0,$105.00,1,0,Null,4,-1,0,Null,0,30-50
34,blue-collar,married,primary,0,$503.00,1,0,Null,2,-1,0,Null,0,30-50
36,technician,married,secondary,0,-$8.00,1,0,Null,2,-1,0,Null,0,30-50
59,admin.,married,secondary,0,-$396.00,1,0,Null,1,-1,0,Null,0,Above 50
46,admin.,divorced,secondary,0,-$454.00,1,0,Null,1,-1,0,Null,0,30-50
51,blue-collar,divorced,primary,0,-$380.00,1,0,Null,1,-1,0,Null,0,Above 50
35,blue-collar,married,secondary,0,"$1,098.00",1,0,Null,17,-1,0,Null,0,30-50
37,admin.,single,secondary,0,$155.00,1,0,Null,1,-1,0,Null,0,30-50
44,blue-collar,married,secondary,0,-$54.00,1,1,Null,1,-1,0,Null,0,30-50
48,admin.,divorced,secondary,0,$238.00,1,0,Null,2,-1,0,Null,0,30-50
44,technician,divorced,secondary,0,$106.00,1,0,Null,1,-1,0,Null,0,30-50
30,blue-collar,married,secondary,0,$0.00,1,0,Null,1,-1,0,Null,0,30-50
35,unknown,divorced,primary,0,"$3,888.00",0,0,Null,5,-1,0,Null,0,30-50
42,admin.,single,unknown,0,-$138.00,1,0,Null,1,-1,0,Null,0,30-50
46,blue-collar,married,secondary,0,"$1,728.00",1,0,Null,2,-1,0,Null,0,30-50
50,admin.,single,secondary,0,"$1,651.00",1,0,Null,2,-1,0,Null,0,30-50
37,services,married,primary,0,$0.00,1,0,Null,1,-1,0,Null,0,30-50
56,technician,married,secondary,0,$463.00,0,0,Null,2,-1,0,Null,0,Above 50
54,blue-collar,married,unknown,0,-$361.00,1,0,Null,1,-1,0,Null,0,Above 50
33,services,single,secondary,0,-$27.00,1,0,Null,1,-1,0,Null,0,30-50
36,admin.,married,secondary,0,$0.00,0,0,Null,1,-1,0,Null,0,30-50
39,blue-collar,married,unknown,0,$0.00,1,0,Null,1,-1,0,Null,0,30-50
35,blue-collar,married,primary,0,-$239.00,1,0,Null,1,-1,0,Null,0,30-50
25,self-employed,married,tertiary,0,"$1,182.00",1,0,Null,2,-1,0,Null,0,Under 30
37,blue-collar,married,primary,0,$0.00,1,0,Null,1,-1,0,Null,0,30-50
44,technician,divorced,secondary,0,"$1,262.00",1,0,Null,11,-1,0,Null,1,30-50
37,technician,single,secondary,0,$435.00,1,0,Null,1,-1,0,Null,0,30-50
29,student,married,tertiary,0,$149.00,1,0,Null,4,-1,0,Null,0,Under 30
32,services,married,secondary,0,$241.00,1,0,Null,1,-1,0,Null,0,30-50
59,technician,divorced,secondary,0,$879.00,1,0,Null,1,-1,0,Null,0,Above 50
46,technician,married,primary,0,-$171.00,1,0,Null,1,-1,0,Null,0,30-50
34,blue-collar,married,secondary,0,$241.00,1,1,Null,1,-1,0,Null,0,30-50
35,technician,single,secondary,0,$103.00,1,0,Null,2,-1,0,Null,0,30-50
53,management,married,secondary,0,"$1,925.00",1,0,Null,1,-1,0,Null,0,Above 50
48,admin.,divorced,secondary,0,-$212.00,1,1,Null,1,-1,0,Null,0,30-50
35,blue-collar,divorced,primary,0,-$587.00,1,0,Null,1,-1,0,Null,0,30-50
39,blue-collar,married,primary,0,$259.00,1,0,Null,1,-1,0,Null,0,30-50
36,technician,divorced,secondary,0,$19.00,1,1,Null,1,-1,0,Null,0,30-50
32,admin.,married,secondary,0,$86.00,1,0,Null,1,-1,0,Null,0,30-50
30,admin.,married,secondary,0,$214.00,1,1,Null,1,-1,0,Null,0,30-50
31,management,divorced,tertiary,0,$895.00,1,0,Null,1,-1,0,Null,0,30-50
48,management,single,tertiary,0,$145.00,1,0,Null,38,-1,0,Null,0,30-50
43,technician,married,secondary,0,"-$1,701.00",1,0,Null,1,-1,0,Null,0,30-50
42,unemployed,divorced,secondary,0,$193.00,1,0,Null,1,-1,0,Null,0,30-50
37,admin.,married,secondary,0,-$255.00,1,0,Null,2,-1,0,Null,0,30-50
40,services,single,secondary,0,"$19,343.00",1,0,Null,4,-1,0,Null,0,30-50
46,blue-collar,married,secondary,0,$0.00,1,0,Null,2,-1,0,Null,0,30-50
43,services,married,secondary,0,$0.00,0,0,Null,1,-1,0,Null,0,30-50
53,technician,married,secondary,0,$137.00,0,1,Null,1,-1,0,Null,0,Above 50
30,admin.,married,secondary,0,-$170.00,1,1,Null,1,-1,0,Null,0,30-50
40,services,married,secondary,0,-$342.00,1,0,Null,1,-1,0,Null,0,30-50
38,unemployed,married,secondary,0,-$673.00,1,0,Null,1,-1,0,Null,0,30-50
40,blue-collar,married,secondary,0,$193.00,1,1,Null,1,-1,0,Null,0,30-50
40,management,married,tertiary,0,$655.00,1,0,Null,1,-1,0,Null,0,30-50
38,services,married,secondary,0,$25.00,1,1,Null,3,-1,0,Null,0,30-50
49,admin.,married,primary,0,$305.00,1,1,Null,1,-1,0,Null,0,30-50
36,admin.,divorced,tertiary,0,$125.00,1,0,Null,1,-1,0,Null,0,30-50
45,technician,single,tertiary,0,$591.00,1,0,Null,1,-1,0,Null,0,30-50
46,blue-collar,married,primary,0,$537.00,0,0,Null,5,-1,0,Null,0,30-50
42,blue-collar,single,primary,0,-$68.00,1,1,Null,1,-1,0,Null,0,30-50
35,services,married,secondary,0,-$197.00,1,0,Null,1,-1,0,Null,0,30-50
34,services,married,secondary,0,-$538.00,1,0,Null,1,-1,0,Null,1,30-50
47,technician,single,unknown,0,-$213.00,1,0,Null,1,-1,0,Null,0,30-50
29,services,married,secondary,0,$340.00,1,1,Null,1,-1,0,Null,0,Under 30
34,services,married,secondary,0,-$694.00,1,0,Null,1,-1,0,Null,0,30-50
36,technician,divorced,secondary,0,$160.00,1,0,Null,1,-1,0,Null,0,30-50
